transit_timestamp,bus_route,payment_method,fare_class_category,ridership,transfers
01/31/2024 09:00:00 PM,B17,metrocard,Metrocard - Unlimited 7-Day,25,0
01/31/2024 10:00:00 PM,Q100,metrocard,Metrocard - Fair Fare,5,1
01/31/2024 04:00:00 AM,M15,metrocard,Metrocard - Seniors & Disability,10,0
01/31/2024 05:00:00 AM,M125,metrocard,Metrocard - Students,3,0
01/31/2024 07:00:00 AM,Q100,metrocard,Metrocard - Fair Fare,13,0
01/31/2024 07:00:00 AM,S91,metrocard,Metrocard - Students,9,0
01/31/2024 10:00:00 AM,B11,metrocard,Metrocard - Unlimited 7-Day,21,0
01/31/2024 10:00:00 AM,Q72,metrocard,Metrocard - Students,5,2
01/31/2024 11:00:00 AM,Q23,omny,OMNY - Full Fare,161,37
01/31/2024 11:00:00 AM,Q52/53,omny,OMNY - Full Fare,116,33
01/31/2024 12:00:00 PM,B37,metrocard,Metrocard - Full Fare,18,6
01/31/2024 05:00:00 PM,BXM1,metrocard,Metrocard - Seniors & Disability,12,4
01/31/2024 07:00:00 PM,QM32,omny,OMNY - Full Fare,6,1
01/31/2024 10:00:00 PM,Q10,metrocard,Metrocard - Fair Fare,19,5
01/31/2024 10:00:00 PM,Q15,omny,OMNY - Full Fare,22,8
01/31/2024 10:00:00 PM,Q7,metrocard,Metrocard - Seniors & Disability,2,1
01/31/2024 10:00:00 AM,B32,metrocard,Metrocard - Full Fare,4,3
01/31/2024 04:00:00 PM,QM24,metrocard,Metrocard - Full Fare,9,1
01/31/2024 05:00:00 PM,B52,metrocard,Metrocard - Students,20,1
01/31/2024 07:00:00 PM,Q6,metrocard,Metrocard - Unlimited 30-Day,41,0
01/31/2024 08:00:00 PM,SIM4,omny,OMNY - Full Fare,67,20
01/31/2024 09:00:00 PM,BX22,metrocard,Metrocard - Unlimited 30-Day,15,0
01/31/2024 10:00:00 PM,Q58,omny,OMNY - Full Fare,140,69
01/31/2024 05:00:00 AM,Q76,metrocard,Metrocard - Seniors & Disability,3,0
01/31/2024 07:00:00 AM,QM21,omny,OMNY - Full Fare,29,0
01/31/2024 07:00:00 AM,SIM15,metrocard,Metrocard - Unlimited 7-Day,14,0
01/31/2024 08:00:00 AM,B47,metrocard,Metrocard - Full Fare,96,14
01/31/2024 08:00:00 AM,B8,metrocard,Metrocard - Students,116,3
01/31/2024 09:00:00 AM,BX2,metrocard,Metrocard - Fair Fare,41,7
01/31/2024 11:00:00 AM,B37,omny,OMNY - Full Fare,14,3
01/31/2024 02:00:00 PM,Q4,metrocard,Metrocard - Other,1,0
01/31/2024 07:00:00 PM,B70,metrocard,Metrocard - Seniors & Disability,4,1
01/31/2024 08:00:00 PM,BX28,metrocard,Metrocard - Unlimited 7-Day,16,0
01/31/2024 09:00:00 PM,Q66,metrocard,Metrocard - Fair Fare,17,1
01/31/2024 03:00:00 AM,Q24,metrocard,Metrocard - Full Fare,3,0
01/31/2024 05:00:00 AM,SIM26,metrocard,Metrocard - Full Fare,27,0
01/31/2024 06:00:00 AM,M2,metrocard,Metrocard - Other,8,0
01/31/2024 09:00:00 AM,S78,omny,OMNY - Full Fare,45,6
01/31/2024 10:00:00 AM,BX4,omny,OMNY - Full Fare,31,8
01/31/2024 10:00:00 AM,Q9,metrocard,Metrocard - Full Fare,28,7
01/31/2024 11:00:00 AM,M20,omny,OMNY - Full Fare,14,2
01/31/2024 02:00:00 PM,B24,metrocard,Metrocard - Students,4,0
01/31/2024 03:00:00 PM,B38,omny,OMNY - Full Fare,284,62
01/31/2024 03:00:00 PM,M100,metrocard,Metrocard - Students,33,2
01/31/2024 03:00:00 PM,Q2,metrocard,Metrocard - Seniors & Disability,20,10
01/31/2024 03:00:00 PM,SIM22,metrocard,Metrocard - Unlimited 7-Day,1,0
01/31/2024 04:00:00 PM,Q11,metrocard,Metrocard - Unlimited 30-Day,30,0
01/31/2024 07:00:00 PM,B2,omny,OMNY - Full Fare,43,28
01/31/2024 07:00:00 PM,M21,metrocard,Metrocard - Full Fare,1,1
01/31/2024 11:00:00 PM,S44,omny,OMNY - Full Fare,7,2
01/31/2024 04:00:00 AM,B13,metrocard,Metrocard - Fair Fare,1,0
01/31/2024 06:00:00 AM,Q48,metrocard,Metrocard - Other,2,0
01/31/2024 07:00:00 AM,BX24,metrocard,Metrocard - Unlimited 7-Day,1,0
01/31/2024 11:00:00 AM,B62,metrocard,Metrocard - Seniors & Disability,35,5
01/31/2024 04:00:00 PM,M11,metrocard,Metrocard - Unlimited 7-Day,55,0
01/31/2024 02:00:00 AM,B47,omny,OMNY - Full Fare,3,0
01/31/2024 04:00:00 AM,B48,metrocard,Metrocard - Unlimited 7-Day,6,0
01/31/2024 07:00:00 AM,B9,metrocard,Metrocard - Unlimited 30-Day,93,0
01/31/2024 08:00:00 AM,BX31,metrocard,Metrocard - Other,19,3
01/31/2024 10:00:00 AM,B32,metrocard,Metrocard - Unlimited 30-Day,3,0
01/31/2024 11:00:00 AM,Q55,metrocard,Metrocard - Unlimited 30-Day,12,0
01/31/2024 02:00:00 PM,B44,metrocard,Metrocard - Fair Fare,68,13
01/31/2024 08:00:00 PM,SIM26,metrocard,Metrocard - Full Fare,1,1
01/31/2024 10:00:00 PM,Q111,metrocard,Metrocard - Unlimited 30-Day,11,0
01/31/2024 11:00:00 PM,Q36,metrocard,Metrocard - Fair Fare,1,0
01/31/2024 04:00:00 AM,B2,metrocard,Metrocard - Unlimited 7-Day,1,0
01/31/2024 04:00:00 AM,SIM4,metrocard,Metrocard - Seniors & Disability,2,0
01/31/2024 05:00:00 AM,B36,metrocard,Metrocard - Other,6,0
01/31/2024 06:00:00 AM,B45,metrocard,Metrocard - Students,4,2
01/31/2024 06:00:00 AM,BXM2,metrocard,Metrocard - Other,4,0
01/31/2024 06:00:00 AM,SIM6,metrocard,Metrocard - Other,16,3
01/31/2024 12:00:00 PM,M103,metrocard,Metrocard - Fair Fare,21,3
01/31/2024 12:00:00 PM,M9,metrocard,Metrocard - Full Fare,36,9
01/31/2024 02:00:00 PM,Q37,metrocard,Metrocard - Students,43,18
01/31/2024 03:00:00 PM,B26,metrocard,Metrocard - Other,14,1
01/31/2024 04:00:00 PM,B65,metrocard,Metrocard - Seniors & Disability,10,4
01/31/2024 04:00:00 PM,M31,metrocard,Metrocard - Students,37,12
01/31/2024 05:00:00 PM,S84,metrocard,Metrocard - Other,3,1
01/31/2024 07:00:00 AM,QM1,omny,OMNY - Seniors & Disability,1,0
01/31/2024 08:00:00 AM,B13,metrocard,Metrocard - Fair Fare,29,6
01/31/2024 09:00:00 AM,B100,metrocard,Metrocard - Students,3,0
01/31/2024 09:00:00 AM,B68,metrocard,Metrocard - Unlimited 7-Day,25,0
01/31/2024 09:00:00 AM,BXM6,metrocard,Metrocard - Seniors & Disability,7,0
01/31/2024 09:00:00 AM,S59,omny,OMNY - Full Fare,15,2
01/31/2024 11:00:00 AM,BX12,metrocard,Metrocard - Unlimited 7-Day,91,0
01/31/2024 11:00:00 AM,Q30,metrocard,Metrocard - Other,56,1
01/31/2024 05:00:00 PM,M11,metrocard,Metrocard - Fair Fare,25,5
01/31/2024 07:00:00 PM,Q72,metrocard,Metrocard - Seniors & Disability,7,5
01/31/2024 07:00:00 PM,Q88,metrocard,Metrocard - Fair Fare,15,4
01/31/2024 07:00:00 PM,SIM30,metrocard,Metrocard - Full Fare,1,1
01/31/2024 09:00:00 PM,B70,metrocard,Metrocard - Full Fare,9,4
01/31/2024 06:00:00 AM,B36,metrocard,Metrocard - Fair Fare,41,4
01/31/2024 08:00:00 AM,B20,metrocard,Metrocard - Students,21,0
01/31/2024 08:00:00 AM,M102,omny,OMNY - Full Fare,310,44
01/31/2024 04:00:00 PM,B64,metrocard,Metrocard - Other,5,1
01/31/2024 04:00:00 PM,Q4,metrocard,Metrocard - Full Fare,1,1
01/31/2024 07:00:00 AM,M34,metrocard,Metrocard - Unlimited 7-Day,62,0
01/31/2024 09:00:00 AM,Q9,metrocard,Metrocard - Students,6,0
01/31/2024 11:00:00 AM,B54,metrocard,Metrocard - Unlimited 7-Day,19,0
01/31/2024 02:00:00 PM,Q49,metrocard,Metrocard - Full Fare,58,26
01/31/2024 07:00:00 PM,B6,metrocard,Metrocard - Students,30,11
01/31/2024 08:00:00 PM,BX12,metrocard,Metrocard - Seniors & Disability,17,11
01/31/2024 08:00:00 PM,Q5,omny,OMNY - Full Fare,68,33
01/31/2024 10:00:00 PM,BX13,metrocard,Metrocard - Unlimited 7-Day,14,0
01/31/2024 10:00:00 PM,BX22,metrocard,Metrocard - Unlimited 7-Day,12,0
01/31/2024 11:00:00 PM,S59,metrocard,Metrocard - Full Fare,1,0
01/31/2024 03:00:00 AM,Q50,omny,OMNY - Full Fare,1,0
01/31/2024 09:00:00 AM,B83,metrocard,Metrocard - Other,17,2
01/31/2024 09:00:00 AM,QM2,metrocard,Metrocard - Other,2,1
01/31/2024 01:00:00 PM,B12,metrocard,Metrocard - Seniors & Disability,60,18
01/31/2024 04:00:00 PM,B44,omny,OMNY - Seniors & Disability,3,1
01/31/2024 04:00:00 PM,QM17,metrocard,Metrocard - Seniors & Disability,2,0
01/31/2024 06:00:00 PM,QM8,metrocard,Metrocard - Other,3,1
01/31/2024 06:00:00 PM,SIM6,omny,OMNY - Full Fare,72,4
01/31/2024 04:00:00 AM,B62,metrocard,Metrocard - Other,2,0
01/31/2024 06:00:00 AM,SIM31,metrocard,Metrocard - Other,5,1
01/31/2024 08:00:00 AM,B48,omny,OMNY - Full Fare,109,18
01/31/2024 09:00:00 AM,BX28,metrocard,Metrocard - Other,6,0
01/31/2024 10:00:00 AM,B84,metrocard,Metrocard - Full Fare,3,0
01/31/2024 10:00:00 AM,BX5,metrocard,Metrocard - Fair Fare,5,1
01/31/2024 11:00:00 AM,B17,metrocard,Metrocard - Other,14,2
01/31/2024 02:00:00 PM,Q8,metrocard,Metrocard - Other,7,0
01/31/2024 04:00:00 PM,Q24,metrocard,Metrocard - Fair Fare,20,3
01/31/2024 04:00:00 PM,S94,metrocard,Metrocard - Unlimited 30-Day,10,0
01/31/2024 07:00:00 PM,Q67,metrocard,Metrocard - Other,3,3
01/31/2024 09:00:00 PM,Q102,metrocard,Metrocard - Unlimited 7-Day,8,0
01/31/2024 11:00:00 PM,BXM9,metrocard,Metrocard - Unlimited 7-Day,2,0
01/31/2024 01:00:00 AM,BX16,metrocard,Metrocard - Full Fare,1,1
01/31/2024 03:00:00 AM,Q54,metrocard,Metrocard - Other,1,0
01/31/2024 06:00:00 AM,Q113,metrocard,Metrocard - Seniors & Disability,4,2
01/31/2024 01:00:00 PM,B52,metrocard,Metrocard - Other,14,2
01/31/2024 05:00:00 PM,B11,metrocard,Metrocard - Other,16,0
01/31/2024 06:00:00 PM,BM4,metrocard,Metrocard - Full Fare,10,2
01/31/2024 06:00:00 PM,Q20,omny,OMNY - Seniors & Disability,1,1
01/31/2024 09:00:00 PM,BX25,metrocard,Metrocard - Full Fare,5,1
01/31/2024 04:00:00 AM,Q20,metrocard,Metrocard - Full Fare,12,2
01/31/2024 05:00:00 AM,BX36,metrocard,Metrocard - Full Fare,52,6
01/31/2024 12:00:00 PM,M50,metrocard,Metrocard - Other,4,0
01/31/2024 03:00:00 PM,SIM26,omny,OMNY - Full Fare,52,23
01/31/2024 06:00:00 PM,Q102,omny,OMNY - Seniors & Disability,1,0
01/31/2024 10:00:00 PM,B6,omny,OMNY - Full Fare,75,25
01/31/2024 10:00:00 PM,Q102,metrocard,Metrocard - Seniors & Disability,2,0
01/31/2024 04:00:00 PM,B13,metrocard,Metrocard - Seniors & Disability,17,7
02/08/2024 04:00:00 PM,Q40,omny,OMNY - Full Fare,44,27
01/31/2024 05:00:00 AM,S78,metrocard,Metrocard - Unlimited 7-Day,7,0
01/31/2024 09:00:00 AM,BX30,metrocard,Metrocard - Fair Fare,11,6
01/31/2024 09:00:00 AM,M9,metrocard,Metrocard - Unlimited 7-Day,17,0
01/31/2024 10:00:00 AM,Q15,metrocard,Metrocard - Other,4,0
01/31/2024 11:00:00 AM,B74,metrocard,Metrocard - Fair Fare,17,3
01/31/2024 11:00:00 AM,S52,metrocard,Metrocard - Unlimited 30-Day,8,0
01/31/2024 01:00:00 PM,BX22,metrocard,Metrocard - Unlimited 7-Day,26,0
01/31/2024 04:00:00 PM,BX30,omny,OMNY - Full Fare,40,9
01/31/2024 06:00:00 PM,BX30,metrocard,Metrocard - Unlimited 7-Day,26,0
01/31/2024 07:00:00 PM,BX17,metrocard,Metrocard - Seniors & Disability,7,3
01/31/2024 07:00:00 PM,BX24,metrocard,Metrocard - Unlimited 30-Day,1,0
01/31/2024 07:00:00 PM,BXM10,omny,OMNY - Full Fare,56,8
01/31/2024 05:00:00 AM,Q56,metrocard,Metrocard - Fair Fare,12,1
01/31/2024 06:00:00 AM,B8,metrocard,Metrocard - Students,50,3
01/31/2024 07:00:00 AM,B57,metrocard,Metrocard - Unlimited 7-Day,78,0
01/31/2024 08:00:00 AM,QM15,omny,OMNY - Seniors & Disability,1,0
01/31/2024 09:00:00 AM,M11,metrocard,Metrocard - Unlimited 7-Day,24,0
01/31/2024 09:00:00 AM,SIM3,metrocard,Metrocard - Unlimited 7-Day,3,0
01/31/2024 12:00:00 PM,B26,metrocard,Metrocard - Full Fare,34,11
01/31/2024 02:00:00 PM,BM4,metrocard,Metrocard - Seniors & Disability,2,0
01/31/2024 02:00:00 PM,BXM1,omny,OMNY - Seniors & Disability,1,0
01/31/2024 02:00:00 PM,M100,metrocard,Metrocard - Unlimited 7-Day,57,0
01/31/2024 05:00:00 PM,BM2,metrocard,Metrocard - Other,3,0
01/31/2024 06:00:00 PM,QM15,metrocard,Metrocard - Unlimited 7-Day,6,0
01/31/2024 09:00:00 PM,BX7,metrocard,Metrocard - Fair Fare,14,4
01/31/2024 11:00:00 PM,Q16,metrocard,Metrocard - Unlimited 30-Day,1,0
01/31/2024 06:00:00 AM,B69,omny,OMNY - Seniors & Disability,1,0
01/31/2024 08:00:00 AM,Q56,metrocard,Metrocard - Unlimited 7-Day,59,0
01/31/2024 09:00:00 AM,BX15,metrocard,Metrocard - Fair Fare,23,2
01/31/2024 09:00:00 AM,Q2,metrocard,Metrocard - Unlimited 30-Day,30,0
01/31/2024 11:00:00 AM,B4,metrocard,Metrocard - Unlimited 7-Day,5,0
01/31/2024 11:00:00 AM,Q58,metrocard,Metrocard - Unlimited 7-Day,87,0
01/31/2024 04:00:00 PM,B63,omny,OMNY - Seniors & Disability,4,1
01/31/2024 06:00:00 PM,M2,metrocard,Metrocard - Fair Fare,15,2
01/31/2024 07:00:00 PM,QM24,metrocard,Metrocard - Unlimited 7-Day,1,0
01/31/2024 09:00:00 PM,M96,metrocard,Metrocard - Seniors & Disability,21,8
01/31/2024 02:00:00 AM,Q6,metrocard,Metrocard - Unlimited 7-Day,3,0
01/31/2024 05:00:00 AM,Q55,metrocard,Metrocard - Full Fare,51,2
01/31/2024 06:00:00 AM,M66,omny,OMNY - Seniors & Disability,2,1
01/31/2024 07:00:00 AM,Q66,metrocard,Metrocard - Full Fare,180,25
01/31/2024 08:00:00 AM,M15,metrocard,Metrocard - Fair Fare,133,21
01/31/2024 10:00:00 AM,BX5,metrocard,Metrocard - Other,8,2
01/31/2024 10:00:00 AM,QM6,omny,OMNY - Full Fare,8,0
01/31/2024 01:00:00 PM,LG,metrocard,Metrocard - Seniors & Disability,2,0
01/31/2024 02:00:00 PM,B103,metrocard,Metrocard - Students,27,12
01/31/2024 02:00:00 PM,S52,metrocard,Metrocard - Seniors & Disability,15,8
01/31/2024 07:00:00 PM,M98,metrocard,Metrocard - Unlimited 30-Day,4,0
01/31/2024 09:00:00 PM,Q85,metrocard,Metrocard - Other,6,0
01/31/2024 10:00:00 PM,BX7,metrocard,Metrocard - Other,1,0
01/31/2024 11:00:00 PM,B14,metrocard,Metrocard - Unlimited 30-Day,3,0
01/31/2024 07:00:00 AM,Q85,metrocard,Metrocard - Unlimited 30-Day,62,0
01/31/2024 08:00:00 AM,Q26,metrocard,Metrocard - Full Fare,38,2
01/31/2024 11:00:00 AM,BX13,metrocard,Metrocard - Other,7,1
01/31/2024 11:00:00 AM,M12,omny,OMNY - Seniors & Disability,1,1
01/31/2024 03:00:00 PM,Q58,metrocard,Metrocard - Seniors & Disability,110,30
01/31/2024 06:00:00 PM,BX36,metrocard,Metrocard - Seniors & Disability,26,10
01/31/2024 06:00:00 AM,Q47,metrocard,Metrocard - Unlimited 7-Day,58,0
01/31/2024 07:00:00 AM,M96,metrocard,Metrocard - Students,113,53
01/31/2024 08:00:00 AM,B54,metrocard,Metrocard - Full Fare,103,28
01/31/2024 08:00:00 AM,BX35,metrocard,Metrocard - Unlimited 30-Day,50,0
01/31/2024 10:00:00 AM,B44,metrocard,Metrocard - Fair Fare,40,9
01/31/2024 11:00:00 AM,BX46,metrocard,Metrocard - Unlimited 7-Day,2,0
01/31/2024 12:00:00 PM,Q84,metrocard,Metrocard - Fair Fare,6,3
01/31/2024 01:00:00 PM,B84,omny,OMNY - Full Fare,1,0
01/31/2024 04:00:00 PM,M22,metrocard,Metrocard - Other,3,0
01/31/2024 05:00:00 PM,BXM18,metrocard,Metrocard - Other,1,0
01/31/2024 07:00:00 PM,BX6,metrocard,Metrocard - Fair Fare,26,5
01/31/2024 10:00:00 PM,Q52/53,metrocard,Metrocard - Fair Fare,4,0
01/31/2024 06:00:00 AM,BX21,metrocard,Metrocard - Students,20,3
01/31/2024 07:00:00 AM,M42,metrocard,Metrocard - Other,31,2
01/31/2024 12:00:00 PM,B54,metrocard,Metrocard - Other,13,1
01/31/2024 05:00:00 PM,B26,omny,OMNY - Seniors & Disability,1,0
01/31/2024 06:00:00 PM,B26,metrocard,Metrocard - Unlimited 30-Day,59,0
01/31/2024 08:00:00 PM,BX5,metrocard,Metrocard - Other,4,0
01/31/2024 09:00:00 AM,BX42,metrocard,Metrocard - Students,2,1
01/31/2024 09:00:00 PM,Q67,metrocard,Metrocard - Full Fare,4,3
01/31/2024 10:00:00 PM,Q64,metrocard,Metrocard - Fair Fare,6,1
01/31/2024 04:00:00 AM,Q40,metrocard,Metrocard - Unlimited 7-Day,5,0
01/31/2024 06:00:00 AM,B11,omny,OMNY - Seniors & Disability,1,1
01/31/2024 06:00:00 AM,BX30,omny,OMNY - Full Fare,32,4
01/31/2024 08:00:00 AM,Q65,metrocard,Metrocard - Full Fare,247,63
01/31/2024 09:00:00 AM,B49,omny,OMNY - Full Fare,128,20
01/31/2024 10:00:00 AM,BX9,metrocard,Metrocard - Students,6,0
01/31/2024 01:00:00 PM,Q12,omny,OMNY - Seniors & Disability,1,0
01/31/2024 02:00:00 PM,BX13,metrocard,Metrocard - Unlimited 7-Day,42,0
01/31/2024 04:00:00 PM,Q52/53,omny,OMNY - Seniors & Disability,1,0
01/31/2024 05:00:00 PM,B48,metrocard,Metrocard - Unlimited 7-Day,14,0
01/31/2024 06:00:00 PM,BX5,metrocard,Metrocard - Other,12,3
01/31/2024 08:00:00 PM,Q84,metrocard,Metrocard - Seniors & Disability,2,2
01/31/2024 05:00:00 AM,Q36,metrocard,Metrocard - Other,6,0
01/31/2024 06:00:00 AM,BX27,metrocard,Metrocard - Seniors & Disability,5,0
01/31/2024 06:00:00 AM,SIM30,metrocard,Metrocard - Full Fare,23,0
01/31/2024 07:00:00 AM,BX24,metrocard,Metrocard - Students,5,0
01/31/2024 08:00:00 AM,B48,metrocard,Metrocard - Fair Fare,11,1
01/31/2024 09:00:00 AM,B63,metrocard,Metrocard - Students,8,0
01/31/2024 09:00:00 AM,M8,omny,OMNY - Full Fare,40,4
01/31/2024 12:00:00 PM,Q7,metrocard,Metrocard - Seniors & Disability,9,1
01/31/2024 12:00:00 PM,S57,metrocard,Metrocard - Full Fare,9,1
01/31/2024 02:00:00 PM,Q17,metrocard,Metrocard - Fair Fare,37,4
01/31/2024 02:00:00 PM,Q47,metrocard,Metrocard - Unlimited 30-Day,34,0
01/31/2024 02:00:00 PM,S46,metrocard,Metrocard - Unlimited 7-Day,1,0
01/31/2024 03:00:00 PM,BX30,omny,OMNY - Full Fare,27,2
01/31/2024 03:00:00 PM,NIS,metrocard,Metrocard - Unlimited 30-Day,34,0
01/31/2024 04:00:00 PM,B100,metrocard,Metrocard - Other,10,5
01/31/2024 04:00:00 PM,B44,metrocard,Metrocard - Unlimited 7-Day,161,0
01/31/2024 08:00:00 PM,Q65,metrocard,Metrocard - Other,7,0
01/31/2024 09:00:00 PM,Q88,metrocard,Metrocard - Unlimited 7-Day,19,0
01/31/2024 02:00:00 AM,Q114,metrocard,Metrocard - Full Fare,2,2
01/31/2024 06:00:00 AM,BM4,omny,OMNY - Full Fare,48,1
01/31/2024 06:00:00 AM,Q88,metrocard,Metrocard - Other,10,2
01/31/2024 07:00:00 AM,BM4,metrocard,Metrocard - Unlimited 7-Day,5,0
01/31/2024 07:00:00 AM,BX19,metrocard,Metrocard - Unlimited 7-Day,99,0
01/31/2024 08:00:00 AM,BX30,omny,OMNY - Seniors & Disability,1,1
01/31/2024 12:00:00 PM,Q111,metrocard,Metrocard - Other,15,1
01/31/2024 01:00:00 PM,Q84,metrocard,Metrocard - Students,8,3
01/31/2024 03:00:00 PM,BX1,metrocard,Metrocard - Unlimited 7-Day,48,0
01/31/2024 04:00:00 PM,BXM18,metrocard,Metrocard - Full Fare,7,0
01/31/2024 05:00:00 PM,BX31,metrocard,Metrocard - Full Fare,53,19
01/31/2024 08:00:00 PM,B44,metrocard,Metrocard - Full Fare,80,20
01/31/2024 08:00:00 PM,BX4,omny,OMNY - Full Fare,12,3
01/31/2024 09:00:00 PM,BX11,metrocard,Metrocard - Unlimited 30-Day,8,0
01/31/2024 10:00:00 PM,SIM3,metrocard,Metrocard - Full Fare,8,0
01/31/2024 06:00:00 AM,Q42,metrocard,Metrocard - Full Fare,22,1
01/31/2024 07:00:00 AM,Q5,metrocard,Metrocard - Unlimited 7-Day,77,0
01/31/2024 08:00:00 AM,Q21,metrocard,Metrocard - Full Fare,24,4
01/31/2024 10:00:00 AM,QM4,omny,OMNY - Seniors & Disability,1,0
01/31/2024 11:00:00 AM,B83,omny,OMNY - Seniors & Disability,2,0
01/31/2024 01:00:00 PM,Q46,omny,OMNY - Seniors & Disability,5,1
01/31/2024 07:00:00 PM,Q88,metrocard,Metrocard - Unlimited 7-Day,34,0
01/31/2024 08:00:00 PM,BX46,metrocard,Metrocard - Unlimited 7-Day,1,0
01/31/2024 08:00:00 PM,LG,metrocard,Metrocard - Full Fare,7,0
01/31/2024 09:00:00 PM,Q33,metrocard,Metrocard - Full Fare,38,20
01/31/2024 09:00:00 PM,Q77,metrocard,Metrocard - Unlimited 30-Day,3,0
01/31/2024 10:00:00 PM,B46,omny,OMNY - Full Fare,67,24
01/31/2024 01:00:00 AM,Q9,metrocard,Metrocard - Unlimited 7-Day,1,0
01/31/2024 07:00:00 AM,Q5,metrocard,Metrocard - Seniors & Disability,12,2
01/31/2024 08:00:00 AM,B63,metrocard,Metrocard - Seniors & Disability,43,6
01/31/2024 08:00:00 AM,Q32,omny,OMNY - Seniors & Disability,6,1
01/31/2024 09:00:00 AM,B61,metrocard,Metrocard - Unlimited 30-Day,35,0
01/31/2024 03:00:00 PM,Q13,metrocard,Metrocard - Seniors & Disability,69,24
01/31/2024 03:00:00 PM,Q20,omny,OMNY - Seniors & Disability,4,1
01/31/2024 05:00:00 PM,Q19,metrocard,Metrocard - Full Fare,49,15
01/31/2024 07:00:00 PM,SIM9,metrocard,Metrocard - Full Fare,1,0
01/31/2024 08:00:00 PM,Q49,metrocard,Metrocard - Other,3,1
01/31/2024 09:00:00 PM,Q85,metrocard,Metrocard - Unlimited 7-Day,30,0
01/31/2024 03:00:00 AM,Q110,metrocard,Metrocard - Unlimited 30-Day,5,0
01/31/2024 03:00:00 AM,Q83,omny,OMNY - Full Fare,4,0
01/31/2024 06:00:00 AM,Q48,metrocard,Metrocard - Students,21,0
01/31/2024 02:00:00 PM,B69,metrocard,Metrocard - Seniors & Disability,21,7
01/31/2024 02:00:00 PM,BX2,metrocard,Metrocard - Unlimited 30-Day,64,0
01/31/2024 04:00:00 PM,B44,metrocard,Metrocard - Unlimited 30-Day,155,0
01/31/2024 04:00:00 PM,Q77,metrocard,Metrocard - Other,5,1
01/31/2024 04:00:00 PM,SIM6,omny,OMNY - Seniors & Disability,1,1
01/31/2024 06:00:00 PM,B38,metrocard,Metrocard - Unlimited 7-Day,76,0
01/31/2024 07:00:00 PM,Q15,metrocard,Metrocard - Other,2,1
01/31/2024 10:00:00 PM,Q15,metrocard,Metrocard - Full Fare,19,10
01/31/2024 01:00:00 AM,BX11,omny,OMNY - Full Fare,2,1
01/31/2024 05:00:00 AM,BX19,metrocard,Metrocard - Unlimited 30-Day,17,0
01/31/2024 05:00:00 AM,M50,metrocard,Metrocard - Seniors & Disability,3,1
01/31/2024 12:00:00 PM,Q88,metrocard,Metrocard - Seniors & Disability,45,16
01/31/2024 02:00:00 PM,B57,omny,OMNY - Full Fare,101,14
01/31/2024 02:00:00 PM,Q111,metrocard,Metrocard - Seniors & Disability,29,14
01/31/2024 02:00:00 PM,Q33,metrocard,Metrocard - Unlimited 30-Day,29,0
01/31/2024 05:00:00 PM,M50,omny,OMNY - Full Fare,80,17
01/31/2024 05:00:00 PM,S62,metrocard,Metrocard - Unlimited 30-Day,5,0
01/31/2024 10:00:00 PM,Q2,metrocard,Metrocard - Unlimited 7-Day,17,0
01/31/2024 01:00:00 AM,BXM7,metrocard,Metrocard - Full Fare,2,0
01/31/2024 02:00:00 AM,M7,metrocard,Metrocard - Unlimited 7-Day,1,0
01/31/2024 04:00:00 AM,B13,metrocard,Metrocard - Unlimited 7-Day,4,0
01/31/2024 07:00:00 AM,BX42,omny,OMNY - Full Fare,44,7
01/31/2024 11:00:00 AM,B44,metrocard,Metrocard - Unlimited 7-Day,64,0
01/31/2024 12:00:00 PM,M72,metrocard,Metrocard - Full Fare,21,3
01/31/2024 03:00:00 PM,M15,metrocard,Metrocard - Full Fare,275,58
01/31/2024 04:00:00 PM,B20,metrocard,Metrocard - Students,23,9
01/31/2024 05:00:00 PM,B52,metrocard,Metrocard - Full Fare,65,24
01/31/2024 06:00:00 PM,Q27,metrocard,Metrocard - Unlimited 30-Day,178,0
01/31/2024 10:00:00 PM,BX35,metrocard,Metrocard - Other,5,1
01/31/2024 10:00:00 PM,Q9,metrocard,Metrocard - Fair Fare,2,0
01/31/2024 05:00:00 AM,S42,metrocard,Metrocard - Full Fare,7,0
01/31/2024 06:00:00 AM,B82,omny,OMNY - Full Fare,237,36
01/31/2024 07:00:00 AM,BX46,metrocard,Metrocard - Unlimited 30-Day,3,0
01/31/2024 08:00:00 AM,BX15,metrocard,Metrocard - Other,22,4
01/31/2024 08:00:00 AM,SIM7,metrocard,Metrocard - Full Fare,12,0
01/31/2024 09:00:00 AM,BX4,metrocard,Metrocard - Fair Fare,20,2
01/31/2024 10:00:00 AM,Q104,metrocard,Metrocard - Other,2,0
01/31/2024 11:00:00 AM,M103,metrocard,Metrocard - Fair Fare,15,0
01/31/2024 12:00:00 PM,S40,metrocard,Metrocard - Unlimited 7-Day,5,0
01/31/2024 03:00:00 PM,M20,omny,OMNY - Full Fare,53,5
01/31/2024 08:00:00 PM,QM5,omny,OMNY - Full Fare,42,12
01/31/2024 08:00:00 PM,S51,metrocard,Metrocard - Other,4,0
01/31/2024 08:00:00 PM,SIM33,omny,OMNY - Seniors & Disability,2,0
01/31/2024 10:00:00 PM,Q28,metrocard,Metrocard - Unlimited 30-Day,19,0
01/31/2024 07:00:00 AM,Q52/53,metrocard,Metrocard - Unlimited 30-Day,136,0
